Session ID,User ID,Traffic Source,Campaign,Device,Session Start,Lead Form Submitted,Trial Started,Subscription Purchased
SESS-108481,USR-207130,Direct,None,Mobile,2026-04-18 04:25:42,,,
SESS-108482,USR-201725,referral,None,Mobile,2026-04-13 20:43:13,,,
SESS-108483,USR-207874,Paid Social,Winter Sale,Desktop,2026-02-21 14:17:13,,,
SESS-108484,USR-206144,Paid Social,Winter Sale,Desktop,2026-03-25 11:18:03,,,
SESS-108485,USR-205228,PAID SEARCH,Spring Promo,Tablet,2026-05-10 06:44:02,,,
SESS-108486,USR-204604,Paid Search,Spring Promo,Desktop,2026-04-26 08:35:37,2026-04-26 09:00:37,,
SESS-108487,USR-200359,Referral,None,Desktop,2026-02-11 04:12:01,,,
SESS-108488,USR-200440,Organic Search,None,Desktop,2026-05-27 21:36:45,,,
SESS-108489,USR-202424,Direct,None,Mobile,2026-02-19 15:33:16,,,
SESS-108490,USR-202349,Organic Search,None,Desktop,2026-02-17 04:33:41,,,
SESS-108491,USR-204314,Referral,None,Mobile,2026-03-22 11:06:29,,,
SESS-108492,USR-200657,Direct,None,Tablet,2026-04-23 11:33:38,,,
SESS-108493,USR-202953,Referral,None,Desktop,2026-05-17 15:10:01,,,
SESS-108494,USR-201070,DIRECT,None,Tablet,2026-03-16 20:15:34,,,
SESS-108495,USR-201558,Paid Search,Product Launch,Tablet,2026-01-08 07:33:07,2026-01-08 08:06:07,2026-01-09 00:06:07,
SESS-108496,USR-203766,Referral,None,Tablet,2026-05-21 11:49:46,,,
SESS-108497,USR-207524,Referral,None,Tablet,2026-02-05 08:17:03,2026-02-05 08:25:03,,
SESS-108498,USR-207342,Organic Search,None,Tablet,2026-06-17 01:52:55,,,
SESS-108499,USR-203673,Direct,None,DESKTOP,2026-05-27 17:59:19,,,
SESS-108500,USR-205598,Direct,None,Desktop,2026-05-22 16:36:15,2026-05-22 17:15:15,,
SESS-108501,USR-204634,Paid Social,Brand Awareness,tablet,2026-05-13 09:42:52,,,
SESS-108502,USR-204825,Organic Search,None,Desktop,2026-03-24 22:09:55,,,
SESS-108503,USR-205265,Referral,None,Mobile,05/01/2026 14:06:00,05/01/2026 14:40:00,06/01/2026 07:40:00,13/01/2026 16:40:00
SESS-108504,USR-207743,Referral,None,Tablet,2026-05-21 23:26:10,,,
SESS-108505,USR-202783,Referral,None,Desktop,2026-02-24 19:43:55,2026-02-24 20:28:55,,
SESS-108506,USR-201376,Referral,None,Desktop,2026-02-05 08:35:59,,,
SESS-108507,USR-201241,Referral,None,MOBILE,2026-03-05 07:39:45,,,
SESS-108508,USR-205818,Paid Social,Retargeting Ads,Desktop,2026-02-02 21:46:40,,,
SESS-108509,USR-204332,Email,Newsletter Vol 12,Mobile,2026-03-30 10:53:14,,,
SESS-108510,USR-201198,Paid Search,Spring Promo,Desktop,2026-05-06 12:17:28,2026-05-06 12:49:28,2026-05-09 14:49:28,
SESS-108511,USR-201036,Organic_Search,None,Tablet,2026-03-14 12:35:12,,,
SESS-108512,USR-201929,Referral,None,MOBILE,2026-06-16 20:38:07,,,
SESS-108513,USR-201711,Organic Search,None,Mobile,2026-05-16 11:22:42,,,
SESS-108514,USR-201897,Email,Newsletter Vol 12,Tablet,2026-04-24 08:41:21,,,
SESS-108515,USR-206241,Email,Newsletter Vol 12,Tablet,2026-06-20 21:59:14,,,
SESS-108516,USR-201548,Organic Search,None,Desktop,2026-04-04 17:27:40,,,
SESS-108517,USR-200040,Referral,None,Mobile,2026-05-21 20:19:53,2026-05-21 20:54:53,,
SESS-108518,USR-200563,Referral,None,Desktop,2026-01-29 14:19:58,2026-01-29 14:40:58,,
SESS-108519,USR-203829,DIRECT,None,Desktop,2026-02-25 08:38:20,2026-02-25 08:54:20,,
SESS-108520,USR-205732,Email,Newsletter Vol 12,Mobile,25/04/2026 12:20:16,,,
SESS-108521,USR-200543,Paid Search,Brand Awareness,Desktop,2026-03-01 08:15:07,,,
SESS-108522,USR-204163,Email,Newsletter Vol 12,Desktop,2026-04-11 00:53:48,,,
SESS-108523,USR-203980,Organic Search,None,Desktop,21/01/2026 09:00:23,,,
SESS-108524,USR-200349,Direct,None,Desktop,2026-04-02 23:36:09,,,
SESS-108525,USR-201309,direct,None,Tablet,2026-06-15 19:42:46,,,
SESS-108526,USR-206717,Email,Newsletter Vol 12,DESKTOP,2026-04-15 23:54:28,2026-04-16 00:32:28,2026-04-17 11:32:28,
SESS-108527,USR-203673,Organic_Search,None,Desktop,2026-05-05 06:23:08,,,
SESS-108528,USR-206015,Paid Search,Product Launch,Tablet,17/04/2026 04:07:56,17/04/2026 04:19:56,,
SESS-108529,USR-205544,Paid Search,Spring Promo,Mobile,08/05/2026 05:22:23,,,
SESS-108530,USR-203273,Email,Newsletter Vol 12,Tablet,2026-06-25 20:47:58,2026-06-25 20:52:58,,
SESS-108531,USR-203540,PAID SOCIAL,Brand Awareness,Tablet,27/06/2026 01:09:48,27/06/2026 01:42:48,,
SESS-108532,USR-207645,Referral,None,Desktop,2026-03-05 17:42:35,,,
SESS-108533,USR-205392,Email,Newsletter Vol 12,Desktop,2026-04-08 09:00:46,2026-04-08 09:18:46,2026-04-12 01:18:46,2026-04-25 13:18:46
SESS-108534,USR-203965,Direct,None,Desktop,2026-06-02 15:40:28,,,
SESS-108535,USR-206359,Paid Social,Spring Promo,Desktop,2026-02-23 13:07:14,,,
SESS-108536,USR-200481,Referral,None,Tablet,12/02/2026 22:11:30,12/02/2026 22:26:30,15/02/2026 11:26:30,
SESS-108537,USR-203014,Organic Search,None,Desktop,10/06/2026 23:19:36,,,
SESS-108538,USR-202829,paid social,Brand Awareness,Tablet,2026-05-09 16:39:49,,,
SESS-108539,USR-204757,Organic Search,None,MOBILE,2026-02-10 12:37:38,,,
SESS-108540,USR-200749,Email,Newsletter Vol 12,DESKTOP,2026-04-25 08:22:09,,,
SESS-108541,USR-205191,Email,Newsletter Vol 12,DESKTOP,2026-04-09 21:22:43,2026-04-09 21:48:43,,
SESS-108542,USR-205661,Paid Social,Product Launch,Desktop,2026-05-02 23:20:22,,,
SESS-108543,USR-201668,Paid Social,Product Launch,Mobile,2026-01-26 18:21:11,,,
SESS-108544,USR-205866,Direct,None,tablet,2026-02-15 20:22:56,,,
SESS-108545,USR-206443,Referral,None,Tablet,2026-06-11 10:39:48,,,
SESS-108546,USR-205353,Email,Newsletter Vol 12,Tablet,2026-06-05 21:28:23,,,
SESS-108547,USR-202025,Referral,None,Mobile,2026-04-19 06:30:16,,,
SESS-108548,USR-201295,Paid Search,Spring Promo,Mobile,2026-06-16 02:23:05,,,
SESS-108549,USR-207943,Paid Search,Brand Awareness,Mobile,2026-01-29 12:57:28,,,
SESS-108550,USR-202894,Paid Social,Product Launch,Mobile,2026-01-06 18:43:17,,,
SESS-108551,USR-204602,Referral,None,Mobile,2026-05-29 12:17:07,,,
SESS-108552,USR-202418,Paid Search,Winter Sale,Desktop,2026-04-18 01:48:04,2026-04-18 01:58:04,,
SESS-108553,USR-201498,Referral,None,Tablet,2026-03-11 04:50:19,,,
SESS-108554,USR-205190,Email,Newsletter Vol 12,MOBILE,2026-01-16 18:04:02,2026-01-16 18:36:02,,
SESS-108555,USR-206332,Paid Search,Brand Awareness,Desktop,2026-01-07 22:33:03,2026-01-07 22:47:03,2026-01-08 20:47:03,
SESS-108556,USR-202411,email,Newsletter Vol 12,Tablet,2026-04-06 04:23:30,2026-04-06 04:28:30,,
SESS-108557,USR-203361,Paid Search,Winter Sale,Desktop,2026-06-12 21:43:10,,,
SESS-108558,USR-205433,Direct,None,Desktop,2026-02-02 08:47:29,,,
SESS-108559,USR-206503,Direct,None,Tablet,2026-01-16 23:21:12,,,
SESS-108560,USR-206638,Email,Newsletter Vol 12,Tablet,21/05/2026 11:17:13,21/05/2026 11:34:13,,
SESS-108561,USR-205317,Email,Newsletter Vol 12,Mobile,2026-06-09 19:37:56,2026-06-09 20:20:56,2026-06-13 13:20:56,2026-06-27 07:20:56
SESS-108562,USR-202341,Direct,None,Tablet,2026-05-16 21:23:26,,,
SESS-108563,USR-207257,Organic Search,None,Desktop,2026-02-09 06:08:38,,,
SESS-108564,USR-200918,Paid Social,Brand Awareness,Tablet,2026-02-06 04:42:07,,,
SESS-108565,USR-202371,Paid Search,Spring Promo,Mobile,2026-05-13 03:43:53,,,
SESS-108566,USR-203847,Email,Newsletter Vol 12,Tablet,2026-03-11 21:43:41,,,
SESS-108567,USR-202529,email,Newsletter Vol 12,Tablet,2026-06-06 03:27:05,2026-06-06 03:36:05,,
SESS-108568,USR-202533,DIRECT,None,Desktop,07/03/2026 03:35:04,,,
SESS-108569,USR-207908,Paid Search,Spring Promo,Mobile,2026-04-14 02:44:16,,,
SESS-108570,USR-204387,Paid Social,Product Launch,Mobile,21/03/2026 03:47:53,,,
SESS-108571,USR-201360,Paid Social,Winter Sale,mobile,2026-01-11 13:44:30,2026-01-11 13:49:30,2026-01-14 20:49:30,2026-01-22 08:49:30
SESS-108572,USR-202757,Paid Search,Winter Sale,Mobile,2026-01-23 02:19:34,,,
SESS-108573,USR-201441,Email,Newsletter Vol 12,Mobile,2026-04-22 00:17:35,,,
SESS-108574,USR-204290,Direct,None,TABLET,2026-01-19 07:04:37,,,
SESS-108575,USR-204488,Direct,None,Tablet,2026-05-24 11:12:03,,,
SESS-108576,USR-205219,Email,Newsletter Vol 12,Desktop,2026-03-21 22:18:28,2026-03-21 22:47:28,,
SESS-108577,USR-202348,Paid Social,Product Launch,Tablet,2026-05-26 05:32:54,,,
SESS-108578,USR-205007,Organic_Search,None,Tablet,2026-05-22 20:02:26,2026-05-22 20:31:26,,
SESS-108579,USR-205507,Email,Newsletter Vol 12,Desktop,2026-04-14 01:26:46,,,
SESS-108580,USR-204968,Paid Search,Brand Awareness,Desktop,2026-05-20 04:25:52,,,
SESS-108581,USR-203851,Email,Newsletter Vol 12,Tablet,06/02/2026 07:36:18,,,
SESS-108582,USR-207013,Paid Search,Brand Awareness,Tablet,2026-02-21 01:33:38,,,
SESS-108583,USR-201883,Direct,None,mobile,2026-02-01 15:59:25,,,
SESS-108584,USR-200595,Referral,None,Mobile,2026-03-17 13:29:32,,,
SESS-108585,USR-207151,Paid Search,Spring Promo,Tablet,2026-04-08 09:25:12,,,
SESS-108586,USR-203716,Organic Search,None,Mobile,2026-03-29 16:52:19,2026-03-29 17:07:19,,
SESS-108587,USR-206987,Organic Search,None,Tablet,2026-02-26 12:51:39,,,
SESS-108588,USR-202685,Paid Search,Spring Promo,Tablet,2026-05-22 10:35:25,2026-05-22 11:12:25,2026-05-23 13:12:25,
SESS-108589,USR-201587,Organic Search,None,Tablet,2026-03-30 16:28:47,,,
SESS-108590,USR-202818,Direct,None,Desktop,2026-06-13 23:27:39,,,
SESS-108591,USR-206459,Direct,None,Desktop,2026-01-31 19:53:04,,,
SESS-108592,USR-204030,Organic Search,None,MOBILE,12/04/2026 12:18:48,,,
SESS-108593,USR-204702,Organic Search,None,Desktop,2026-02-06 10:49:21,2026-02-06 11:08:21,2026-02-09 05:08:21,
SESS-108594,USR-200878,Organic Search,None,Desktop,2026-01-27 15:28:38,2026-01-27 16:00:38,,
SESS-108595,USR-203538,Paid Search,Winter Sale,Desktop,2026-06-27 18:25:19,,,
SESS-108596,USR-207219,Referral,None,Desktop,2026-01-06 12:56:12,,,
SESS-108597,USR-200998,Direct,None,Mobile,2026-05-22 21:12:25,,,
SESS-108598,USR-201444,Organic Search,None,Desktop,2026-06-15 15:48:13,,,
SESS-108599,USR-206181,Direct,None,Tablet,2026-03-14 15:38:28,,,
SESS-108600,USR-206216,Paid Search,Brand Awareness,Desktop,2026-01-10 02:51:35,2026-01-10 03:04:35,2026-01-13 14:04:35,2026-01-27 04:04:35
SESS-108601,USR-205694,Organic Search,None,Desktop,2026-04-06 15:07:13,,,
SESS-108602,USR-206935,Email,Newsletter Vol 12,Mobile,2026-06-20 00:42:44,,,
SESS-108603,USR-204712,Email,Newsletter Vol 12,Desktop,2026-03-08 08:18:54,,,
SESS-108604,USR-204333,Paid Social,Brand Awareness,Mobile,2026-06-22 08:31:49,2026-06-22 08:42:49,,
SESS-108605,USR-200239,PAID SEARCH,Retargeting Ads,Desktop,2026-03-08 09:03:01,,,
SESS-108606,USR-206342,Organic Search,None,Desktop,2026-05-02 22:23:42,2026-05-02 22:47:42,,
SESS-108607,USR-204934,Organic Search,None,Tablet,2026-03-20 16:15:13,,,
SESS-108608,USR-202768,Direct,None,Desktop,2026-01-14 01:10:22,,,
SESS-108609,USR-206144,Email,Newsletter Vol 12,Tablet,2026-03-02 06:36:59,,,
SESS-108610,USR-200681,Paid Search,Product Launch,DESKTOP,04/01/2026 04:29:24,,,
SESS-108611,USR-206501,Direct,None,Tablet,2026-03-26 13:30:36,,,
SESS-108612,USR-207198,Paid Social,Spring Promo,Tablet,2026-05-18 07:02:03,2026-05-18 07:11:03,2026-05-18 19:11:03,
SESS-108613,USR-201206,Organic Search,None,Mobile,2026-04-19 06:09:05,,,
SESS-108614,USR-201108,Organic Search,None,Desktop,2026-01-03 14:47:34,,,
SESS-108615,USR-207930,Referral,None,Mobile,2026-05-10 01:05:14,,,
SESS-108616,USR-204650,Paid Search,Brand Awareness,Desktop,2026-05-10 17:30:55,2026-05-10 18:07:55,,
SESS-108617,USR-200035,Email,Newsletter Vol 12,Tablet,2026-05-14 16:37:42,,,
SESS-108618,USR-203703,Referral,None,Tablet,2026-02-05 09:49:50,,,
SESS-108619,USR-203628,Paid Search,Spring Promo,Tablet,2026-02-19 02:17:56,,,
SESS-108620,USR-203887,Paid Social,Winter Sale,Desktop,2026-01-27 06:46:01,2026-01-27 07:31:01,,
SESS-108621,USR-207899,Paid Social,Product Launch,Desktop,2026-01-19 07:03:17,,,
SESS-108622,USR-201156,Paid Social,Retargeting Ads,Tablet,2026-02-03 17:32:13,2026-02-03 17:53:13,2026-02-04 03:53:13,
SESS-108623,USR-206322,Organic Search,None,Mobile,28/02/2026 01:55:55,,,
SESS-108624,USR-206300,Paid Social,Winter Sale,Tablet,2026-06-01 19:03:49,,,
SESS-108625,USR-202330,Referral,None,Desktop,19/05/2026 15:30:35,,,
SESS-108626,USR-205118,organic search,None,Tablet,2026-04-10 22:41:03,,,
SESS-108627,USR-201455,Paid Social,Winter Sale,Desktop,2026-04-17 03:02:57,2026-04-17 03:15:57,,
SESS-108628,USR-201400,Direct,None,Mobile,2026-03-13 18:53:04,,,
SESS-108629,USR-201137,Paid Social,Winter Sale,Mobile,2026-01-27 04:34:03,,,
SESS-108630,USR-200687,Referral,None,Desktop,2026-05-24 05:43:06,,,
SESS-108631,USR-200453,Organic Search,None,Tablet,2026-03-11 14:09:27,,,
SESS-108632,USR-201492,Referral,None,Tablet,2026-03-15 16:42:08,,,
SESS-108633,USR-201884,email,Newsletter Vol 12,Tablet,2026-02-23 11:04:40,,,
SESS-108634,USR-207359,Direct,None,Mobile,2026-04-11 08:05:39,,,
SESS-108635,USR-200700,Organic Search,None,Desktop,2026-04-06 08:20:55,,,
SESS-108636,USR-206014,Paid Social,Brand Awareness,Mobile,2026-05-12 06:42:25,2026-05-12 06:45:25,,
SESS-108637,USR-201978,Referral,None,Tablet,2026-06-07 01:29:39,,,
SESS-108638,USR-203617,Referral,None,Mobile,2026-03-09 10:08:09,2026-03-09 10:20:09,,
SESS-108639,USR-207990,Paid Social,Brand Awareness,Desktop,2026-03-06 08:26:35,,,
SESS-108640,USR-201395,Direct,None,mobile,2026-01-29 09:38:50,,,
SESS-108641,USR-205216,Direct,None,Tablet,2026-01-10 16:56:42,,,
SESS-108642,USR-205904,Email,Newsletter Vol 12,Tablet,2026-01-05 01:12:13,,,
SESS-108643,USR-204784,referral,None,Tablet,2026-06-21 09:41:53,,,
SESS-108644,USR-200557,Referral,None,Tablet,2026-04-15 08:55:26,,,
SESS-108645,USR-202460,Paid Search,Brand Awareness,Mobile,2026-06-19 20:08:15,,,
SESS-108646,USR-202830,Paid Search,Spring Promo,TABLET,2026-05-03 17:23:21,,,
SESS-108647,USR-206521,Direct,None,Desktop,2026-06-12 14:12:50,,,
SESS-108648,USR-200319,Direct,None,Tablet,15/02/2026 00:34:22,,,
SESS-108649,USR-205336,Organic Search,None,Mobile,2026-04-22 00:18:56,,,
SESS-108650,USR-203853,Email,Newsletter Vol 12,Desktop,2026-05-09 02:07:05,2026-05-09 02:52:05,2026-05-12 11:52:05,2026-05-26 23:52:05
SESS-108651,USR-203250,Paid Search,Brand Awareness,TABLET,2026-02-18 08:06:06,2026-02-18 08:49:06,2026-02-19 10:49:06,
SESS-108652,USR-206818,Referral,None,Desktop,2026-05-15 09:00:52,2026-05-15 09:02:52,,
SESS-108653,USR-202310,Paid Search,Product Launch,mobile,2026-01-09 08:07:36,,,
SESS-108654,USR-207635,Referral,None,Mobile,2026-02-06 16:35:56,,,
SESS-108655,USR-200282,Paid Social,Retargeting Ads,Mobile,2026-03-20 06:22:00,2026-03-20 06:48:00,2026-03-21 04:48:00,2026-04-04 11:48:00
SESS-108656,USR-200002,Email,Newsletter Vol 12,Mobile,2026-04-01 12:57:38,,,
SESS-108657,USR-202481,PAID SOCIAL,,Desktop,2026-05-29 03:11:12,,,
SESS-108658,USR-202204,Referral,None,Mobile,2026-03-23 02:47:30,,,
SESS-108659,USR-203449,Referral,None,Mobile,2026-01-14 16:01:53,,,
SESS-108660,USR-203887,Referral,None,Mobile,2026-05-22 23:49:57,,,
SESS-108661,USR-203314,Referral,None,Mobile,2026-06-02 17:49:47,,,
SESS-108662,USR-206071,Paid Search,Retargeting Ads,MOBILE,2026-06-20 09:56:48,2026-06-20 10:03:48,2026-06-23 03:03:48,
SESS-108663,USR-206231,Paid_Social,Retargeting Ads,Mobile,2026-03-07 13:21:56,,,
SESS-108664,USR-203280,Paid Social,Retargeting Ads,mobile,2026-03-15 05:55:34,,,
SESS-108665,USR-204413,Referral,None,Desktop,19/05/2026 16:25:18,19/05/2026 17:03:18,,
SESS-108666,USR-204035,Paid Search,Brand Awareness,Desktop,2026-04-03 13:41:16,2026-04-03 13:55:16,,
SESS-108667,USR-203694,Organic Search,None,Tablet,2026-04-13 18:33:49,,,
SESS-108668,USR-200828,Paid Search,Retargeting Ads,Tablet,2026-02-10 09:28:48,2026-02-10 10:06:48,2026-02-14 04:06:48,2026-02-20 21:06:48
SESS-108669,USR-205875,Email,Newsletter Vol 12,Tablet,2026-02-22 05:07:49,,,
SESS-108670,USR-200937,Referral,None,desktop,2026-01-25 01:26:41,,,
SESS-108671,USR-205707,Direct,None,Tablet,2026-03-04 06:52:08,,,
SESS-108672,USR-201230,Direct,None,Mobile,2026-02-05 12:46:39,,,
SESS-108673,USR-202702,Organic Search,None,desktop,2026-03-06 21:14:09,,,
SESS-108674,USR-202574,Email,Newsletter Vol 12,Mobile,2026-02-17 12:28:38,,,
SESS-108675,USR-207282,Email,Newsletter Vol 12,Desktop,2026-04-10 10:01:21,,,
SESS-108676,USR-205303,Paid Social,Spring Promo,Desktop,2026-04-10 07:30:34,,,
SESS-108677,USR-207615,Email,Newsletter Vol 12,Mobile,2026-03-17 16:12:50,,,
SESS-108678,USR-206126,Direct,None,Mobile,2026-06-14 22:48:53,,,
SESS-108679,USR-201192,Organic Search,None,Desktop,2026-01-02 05:31:53,,,
SESS-108680,USR-200138,Organic Search,None,Tablet,2026-06-24 12:41:42,2026-06-24 12:44:42,,
SESS-108681,USR-206801,Direct,None,Desktop,2026-04-12 13:24:34,,,
SESS-108682,USR-202423,Direct,None,Desktop,2026-05-09 20:56:37,,,
SESS-108683,USR-202817,Paid Social,Retargeting Ads,Desktop,2026-06-20 11:03:42,,,
SESS-108684,USR-206532,Paid Social,Brand Awareness,mobile,2026-06-27 19:55:36,,,
SESS-108685,USR-205972,Referral,None,Mobile,2026-04-05 13:23:04,,,
SESS-108686,USR-206576,Direct,None,Desktop,14/03/2026 16:08:03,,,
SESS-108687,USR-201825,Referral,None,Tablet,2026-02-11 15:24:02,2026-02-11 15:59:02,2026-02-14 12:59:02,
SESS-108688,USR-200753,Organic Search,None,Tablet,2026-01-02 23:32:29,2026-01-03 00:08:29,2026-01-06 12:08:29,
SESS-108689,USR-207722,Direct,None,Tablet,2026-03-01 02:43:27,,,
SESS-108690,USR-207421,Email,Newsletter Vol 12,Desktop,2026-03-07 23:32:28,,,
SESS-108691,USR-204362,Referral,None,Tablet,2026-06-15 16:39:18,,,
SESS-108692,USR-203163,Email,Newsletter Vol 12,Desktop,2026-06-01 13:49:51,,,
SESS-108693,USR-205685,Paid Social,Brand Awareness,Tablet,2026-03-18 02:48:59,,,
SESS-108694,USR-201651,Direct,None,tablet,2026-06-07 21:49:34,,,
SESS-108695,USR-203938,ORGANIC SEARCH,None,Tablet,2026-05-18 17:09:48,2026-05-18 17:36:48,2026-05-22 10:36:48,
SESS-108696,USR-203172,Email,Newsletter Vol 12,Desktop,2026-06-15 16:04:00,,,
SESS-108697,USR-206801,Paid Social,Product Launch,tablet,09/06/2026 20:03:23,09/06/2026 20:10:23,,
SESS-108698,USR-202993,Paid Search,Spring Promo,Tablet,2026-01-27 00:39:49,,,
SESS-108699,USR-207835,Email,Newsletter Vol 12,Mobile,08/05/2026 11:17:25,,,
SESS-108700,USR-200838,DIRECT,None,Tablet,2026-04-28 12:53:23,,,
SESS-108701,USR-203595,Organic Search,None,Mobile,2026-06-25 09:00:44,,,
SESS-108702,USR-203998,Paid Search,Winter Sale,Desktop,2026-03-23 15:39:09,2026-03-23 15:50:09,,
SESS-108703,USR-205803,Email,Newsletter Vol 12,Desktop,2026-06-07 21:22:32,2026-06-07 21:32:32,,
SESS-108704,USR-205167,Referral,None,Tablet,2026-03-11 21:36:26,,,
SESS-108705,USR-200962,Direct,None,Desktop,2026-05-13 19:31:21,2026-05-13 19:40:21,2026-05-14 01:40:21,2026-05-20 16:40:21
SESS-108706,USR-205670,Paid Search,,Desktop,2026-03-02 04:28:16,2026-03-02 04:52:16,,
SESS-108707,USR-200794,Direct,None,Tablet,2026-03-15 15:31:03,,,
SESS-108708,USR-205080,Referral,None,Desktop,2026-02-25 01:42:37,2026-02-26 05:49:37,2026-02-25 01:49:37,
SESS-108709,USR-201305,Direct,None,Mobile,2026-06-05 17:39:32,2026-06-05 17:55:32,,
SESS-108710,USR-200301,Paid Search,Product Launch,Desktop,2026-04-30 16:56:24,2026-04-30 17:31:24,,
SESS-108711,USR-200590,Referral,None,Tablet,26/03/2026 01:19:00,,,
SESS-108712,USR-200954,Paid Search,Retargeting Ads,Tablet,2026-02-02 08:37:25,,,
SESS-108713,USR-202357,Paid Social,Brand Awareness,Tablet,2026-04-17 13:57:37,,,
SESS-108714,USR-207062,Direct,None,Tablet,2026-01-18 12:40:44,2026-01-18 13:06:44,2026-01-22 01:06:44,
SESS-108715,USR-200598,Email,Newsletter Vol 12,Tablet,2026-01-02 21:58:56,,,
SESS-108716,USR-207006,Paid Search,Retargeting Ads,Mobile,2026-03-28 10:45:44,,,
SESS-108717,USR-205664,Paid Search,Product Launch,desktop,2026-05-30 11:55:18,,,
SESS-108718,USR-200059,Paid Search,Winter Sale,Desktop,13/02/2026 12:47:04,,,
SESS-108719,USR-205005,Email,Newsletter Vol 12,Desktop,2026-04-02 17:25:00,,,
SESS-108720,USR-207667,Referral,None,Mobile,2026-03-14 07:36:26,2026-03-14 08:13:26,,
SESS-108721,USR-203820,Organic Search,None,Desktop,2026-02-25 14:13:51,,,
SESS-108722,USR-205065,Direct,None,Desktop,2026-03-05 10:57:21,,,
SESS-108723,USR-200005,Email,Newsletter Vol 12,Tablet,2026-03-07 20:51:37,2026-03-07 21:07:37,2026-03-09 20:07:37,
SESS-108724,USR-207798,Direct,None,Tablet,2026-06-16 02:58:40,2026-06-16 03:04:40,2026-06-16 04:04:40,2026-06-23 08:04:40
SESS-108725,USR-207815,direct,None,Mobile,2026-01-16 00:18:05,,,
SESS-108726,USR-203713,Paid Search,Spring Promo,Tablet,2026-02-22 13:31:01,2026-02-22 14:13:01,2026-02-26 07:13:01,2026-03-12 06:13:01
SESS-108727,USR-201441,Paid Search,Product Launch,Tablet,12/02/2026 13:51:44,,,
SESS-108728,USR-201829,Paid Social,,Desktop,2026-06-03 02:44:40,,,
SESS-108729,USR-204397,Direct,None,Mobile,10/03/2026 21:25:59,,,
SESS-108730,USR-207267,DIRECT,None,Tablet,2026-01-20 02:45:36,,,
SESS-108731,USR-205018,Paid Search,,Mobile,2026-06-24 22:27:28,,,
SESS-108732,USR-204014,Referral,None,Tablet,2026-03-16 02:36:50,,,
SESS-108733,USR-201837,Referral,None,Tablet,2026-03-13 12:51:03,,,
SESS-108734,USR-207641,Email,Newsletter Vol 12,Mobile,2026-01-25 13:52:15,,,
SESS-108735,USR-201487,Organic Search,None,Mobile,2026-04-22 22:31:55,,,
SESS-108736,USR-206106,Organic Search,None,Tablet,2026-01-24 07:06:07,2026-01-24 07:09:07,,
SESS-108737,USR-204365,Email,Newsletter Vol 12,Desktop,2026-05-04 04:54:28,,,
SESS-108738,USR-202894,Paid Search,Winter Sale,Mobile,2026-01-25 07:12:42,,,
SESS-108739,USR-206913,Paid Social,Product Launch,Mobile,2026-06-28 11:47:33,,,
SESS-108740,USR-200633,Direct,None,Tablet,2026-05-20 19:09:28,,,
SESS-108741,USR-207175,Organic Search,None,Tablet,2026-01-21 13:17:13,2026-01-21 13:45:13,2026-01-24 02:45:13,2026-02-06 15:45:13
SESS-108742,USR-204610,Organic Search,None,Tablet,2026-01-17 23:48:45,2026-01-18 00:33:45,,
SESS-108743,USR-200410,Paid Social,Product Launch,Tablet,2026-04-24 21:28:04,,,
SESS-108744,USR-202599,Organic Search,None,Tablet,2026-01-31 18:23:56,,,
SESS-108745,USR-200482,Paid Search,Retargeting Ads,Mobile,2026-06-02 18:37:24,,,
SESS-108746,USR-200656,Paid Search,Spring Promo,Desktop,2026-02-26 15:45:53,2026-02-26 15:56:53,2026-02-27 04:56:53,
SESS-108747,USR-204936,Referral,None,Desktop,2026-04-30 15:46:47,,,
SESS-108748,USR-206632,Direct,None,Tablet,2026-02-13 22:10:24,,,
SESS-108749,USR-203675,Email,Newsletter Vol 12,Mobile,2026-06-02 10:40:52,2026-06-02 11:25:52,2026-06-02 21:25:52,
